,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
477,1441314219350130689,1441314219350130689,2021-09-24 04:11:02 Eastern Daylight Time,2021-09-24,04:11:02,-400,7542702,slickdeals,Slickdeals,,Visible Offer: Apple iPhone 13 Smartphones + $200 Visible GC + HomePod Mini From $720 (Join/Transfer Number + 3-Months Plan Service Req.)  https://t.co/bxfbQL8X2G  *Slickdeals may get paid by brands or deals.,en,[],['https://slickdeals.net/f/15295252-visible-iphone-13-mini-13-13-pro-13-pro-max-deals-200-virtual-gift-card-homepod-mini-720?utm_campaign=15295252&utm_medium=social&utm_source=twitter&utm_term=deal&utm_content=auto'],[],0,0,2,[],[],https://twitter.com/slickdeals/status/1441314219350130689,False,,0,,,,,,,,[],,,,
478,1441313956266602506,1441313956266602506,2021-09-24 04:10:00 Eastern Daylight Time,2021-09-24,04:10:00,-400,14372486,engadget,Engadget,,Apple update fixes Music bug affecting the iPhone 13 and new iPads  https://t.co/sTk3h7TelM  https://t.co/zW4XoHNiMl,en,[],['https://engt.co/3EMJDPZ'],['https://pbs.twimg.com/media/FACTZ5wUcAUPZsd.jpg'],0,7,33,[],[],https://twitter.com/engadget/status/1441313956266602506,False,,1,https://pbs.twimg.com/media/FACTZ5wUcAUPZsd.jpg,,,,,,,[],,,,
480,1441313237979467791,1441313237979467791,2021-09-24 04:07:08 Eastern Daylight Time,2021-09-24,04:07:08,-400,5459482,pocketlint,Pocket-lint,,"iPhone 13 range reviewed, Surface devices and more - Pocket-lint Podcast 122  https://t.co/mkJqPDX07R @RikHenderson  https://t.co/JbphMxxvLP",en,"[{'screen_name': 'rikhenderson', 'name': 'rik henderson', 'id': '63558689'}]",['https://www.pocket-lint.com/gadgets/news/147975-pocket-lint-weekly-podcast-tech-news-reviews-and-interviews'],['https://pbs.twimg.com/media/FACSwHIVIAUzc7p.jpg'],0,3,0,[],[],https://twitter.com/Pocketlint/status/1441313237979467791,False,,1,https://pbs.twimg.com/media/FACSwHIVIAUzc7p.jpg,,,,,,,[],,,,
483,1441311975519047694,1441311975519047694,2021-09-24 04:02:07 Eastern Daylight Time,2021-09-24,04:02:07,-400,15438913,mailonline,Daily Mail Online,,iPhone 13 goes on sale: Apple fans around the world flock to stores to get their hands on the £799 flagship smartphone  https://t.co/ceAzdDMn79,en,[],['https://trib.al/bO0gV7E'],[],8,4,12,[],[],https://twitter.com/MailOnline/status/1441311975519047694,False,,0,,,,,,,,[],,,,
484,1441311721314914314,1441311721314914314,2021-09-24 04:01:07 Eastern Daylight Time,2021-09-24,04:01:07,-400,5459482,pocketlint,Pocket-lint,,Apple iPhone 13 vs 12 vs 11 comparison: What's the difference?  https://t.co/8DdnlaeGHL @brittaoboyle @apple  https://t.co/LQhMl3YSfc,en,"[{'screen_name': 'brittaoboyle', 'name': ""britta o'boyle"", 'id': '162128920'}, {'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",['https://www.pocket-lint.com/phones/buyers-guides/apple/149300-apple-iphone-11-vs-iphone-xr-comparison-differences'],['https://pbs.twimg.com/media/FACRX0MUUAMlees.jpg'],0,0,0,[],[],https://twitter.com/Pocketlint/status/1441311721314914314,False,,1,https://pbs.twimg.com/media/FACRX0MUUAMlees.jpg,,,,,,,[],,,,
486,1441311477428731904,1441311477428731904,2021-09-24 04:00:09 Eastern Daylight Time,2021-09-24,04:00:09,-400,5459482,pocketlint,Pocket-lint,,How to take a screenshot with the Apple iPhone 13  https://t.co/rvvRExZlTL @brittaoboyle @apple  https://t.co/OY26RrSPHG,en,"[{'screen_name': 'brittaoboyle', 'name': ""britta o'boyle"", 'id': '162128920'}, {'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",['https://www.pocket-lint.com/phones/news/apple/142717-how-to-take-a-screenshot-with-the-iphone-x'],['https://pbs.twimg.com/media/FACRJnkUYAMCjss.jpg'],0,0,0,[],[],https://twitter.com/Pocketlint/status/1441311477428731904,False,,1,https://pbs.twimg.com/media/FACRJnkUYAMCjss.jpg,,,,,,,[],,,,
489,1441310025666940928,1441310025666940928,2021-09-24 03:54:23 Eastern Daylight Time,2021-09-24,03:54:23,-400,30261067,cnet,CNET,,Apple iPhone 13: All the missing features we didn't get  https://t.co/X6pGnaxroW,en,[],['https://cnet.co/3i2uAYA'],[],2,1,16,[],[],https://twitter.com/CNET/status/1441310025666940928,False,,0,,,,,,,,[],,,,
493,1441308163421048840,1441308105053126661,2021-09-24 03:46:59 Eastern Daylight Time,2021-09-24,03:46:59,-400,134720718,gophoenixing,Phoenix Palladium,,"Get your hands on an iPhone 13, iPhone 13mini, iPhone 13Pro or iPhone 13 ProMax and get accessories worth ₹10,990 at just ₹4,990! Also, win cashback up to ₹6,000  and a buyback bonus of ₹3000! ​  #PhoenixPalladium #WeAreVaccinated #Iphone #Aptronix #AptronixIndia",en,[],[],[],0,0,0,"['phoenixpalladium', 'wearevaccinated', 'iphone', 'aptronix', 'aptronixindia']",[],https://twitter.com/gophoenixing/status/1441308163421048840,False,,0,,,,,,,,[],,,,
494,1441308105053126661,1441308105053126661,2021-09-24 03:46:45 Eastern Daylight Time,2021-09-24,03:46:45,-400,134720718,gophoenixing,Phoenix Palladium,,iPhone 13 AVAILABLE NOW!📱  The much awaited iPhone 13 is here with a plethora of offers at Phoenix Palladium's @AptronixIndia store!  https://t.co/OyycnWzwTX,en,"[{'screen_name': 'aptronixindia', 'name': 'aptronix', 'id': '405362974'}]",[],"['https://pbs.twimg.com/media/FACOE4cVQAMcaPQ.jpg', 'https://pbs.twimg.com/media/FACOE4cUYAwE5tS.jpg', 'https://pbs.twimg.com/media/FACOE4bVQA0HCGu.jpg', 'https://pbs.twimg.com/media/FACOE4eVkAY0Kw5.jpg']",1,0,0,[],[],https://twitter.com/gophoenixing/status/1441308105053126661,False,,1,https://pbs.twimg.com/media/FACOE4cVQAMcaPQ.jpg,,,,,,,[],,,,
499,1441305474142392322,1441302345569165312,2021-09-24 03:36:17 Eastern Daylight Time,2021-09-24,03:36:17,-400,7117212,ee,EE,,"@GWBridgeUK Hello 😊  We're really sorry there is a delay with your new phone, I realise this is frustrating. This is due to a technical error following high demand for the new iPhone 13. To stay up to date with your order, please use our delivery tracker.  1/2 - Jenny",en,[],[],[],2,0,1,[],[],https://twitter.com/EE/status/1441305474142392322,False,,0,,,,,,,,"[{'screen_name': 'GWBridgeUK', 'name': 'G W Bridge UK #FBPE #FBPA #FBPPR 🇪🇺💙', 'id': '4783819303'}]",,,,
504,1441304519074140160,1441304519074140160,2021-09-24 03:32:30 Eastern Daylight Time,2021-09-24,03:32:30,-400,221647151,lmkmoviemaniac,Kaushik LM,,The most awaited iPhone 13 series  #iPhone13ProMax being unboxed by Megastar Mammukka today 👍  @mammukka #Mammootty #FayasMohammed #Mobileking    https://t.co/JbeUyc5zEd,en,"[{'screen_name': 'mammukka', 'name': 'mammootty', 'id': '42908132'}]",[],[],6,130,361,"['iphone13promax', 'mammootty', 'fayasmohammed', 'mobileking']",[],https://twitter.com/LMKMovieManiac/status/1441304519074140160,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1441289914893553665/pu/img/Dsd_2WsXFnuisjgM.jpg,,,,,,,[],,,,
505,1441303959390490624,1441303959390490624,2021-09-24 03:30:16 Eastern Daylight Time,2021-09-24,03:30:16,-400,20139563,skyuk,Sky,,"iPhone 13 Pro. Even more Pro.   Available now on Sky Mobile, the award-winning network 👉   https://t.co/FGcGCTIt8P  https://t.co/o0papMklKc",en,[],['https://www.sky.com/shop/mobile/brands/apple'],[],8,1,5,[],[],https://twitter.com/SkyUK/status/1441303959390490624,False,,1,https://pbs.twimg.com/amplify_video_thumb/1441303895154716680/img/KtgIsHsQhX6xPpxZ.jpg,,,,,,,[],,,,
506,1441303924619628547,1441303924619628547,2021-09-24 03:30:08 Eastern Daylight Time,2021-09-24,03:30:08,-400,5459482,pocketlint,Pocket-lint,,Apple iPhone 13 Pro vs iPhone 12 Pro: Should you upgrade?  https://t.co/c0veJiE5or @brittaoboyle @apple  https://t.co/Ee3giZnVIh,en,"[{'screen_name': 'brittaoboyle', 'name': ""britta o'boyle"", 'id': '162128920'}, {'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",['https://www.pocket-lint.com/phones/buyers-guides/apple/158360-apple-iphone-13-pro-vs-iphone-12-pro-max-comparison-should-you-upgrade'],['https://pbs.twimg.com/media/FACKSCHVcAIiX4M.jpg'],0,0,0,[],[],https://twitter.com/Pocketlint/status/1441303924619628547,False,,1,https://pbs.twimg.com/media/FACKSCHVcAIiX4M.jpg,,,,,,,[],,,,
507,1441303903308484608,1441303903308484608,2021-09-24 03:30:03 Eastern Daylight Time,2021-09-24,03:30:03,-400,15383958,redmondpie,Redmond Pie,,The Best Ultra-Thin iPhone 13 Pro Max Cases [List]  https://t.co/aSCFly5POJ  https://t.co/dyHdeN3oQr,en,[],['https://buff.ly/3u3UHTY'],"['https://pbs.twimg.com/media/FACKQpJUYAE0ouk.jpg', 'https://pbs.twimg.com/media/FACKQpIVkAk2Q3y.jpg']",1,1,1,[],[],https://twitter.com/RedmondPie/status/1441303903308484608,False,,1,https://pbs.twimg.com/media/FACKQpJUYAE0ouk.jpg,,,,,,,[],,,,
508,1441303891413544960,1441303891413544960,2021-09-24 03:30:00 Eastern Daylight Time,2021-09-24,03:30:00,-400,184769285,threeireland,Three Ireland,,iPhone 13. All-out standout.  Available now from only €249 on our €60 plan!  Go to 👉  https://t.co/MV4MoRTh0T,en,[],['http://3.ie/iPhone13'],[],0,0,9,[],[],https://twitter.com/ThreeIreland/status/1441303891413544960,False,,0,,,,,,,,[],,,,
509,1441303561367814162,1441303561367814162,2021-09-24 03:28:41 Eastern Daylight Time,2021-09-24,03:28:41,-400,102268884,rameshlaus,Ramesh Bala,,The Apple out with Apple of eye for the fans.. The most awaited iPhone 13 series  #iPhone13ProMax is unboxed by Megastar Mammukka today With all blessings..   @mammukka #Mammootty #FayasMohammed #Mobileking    https://t.co/8lHWRp9QQt,en,"[{'screen_name': 'mammukka', 'name': 'mammootty', 'id': '42908132'}]",[],[],6,140,380,"['iphone13promax', 'mammootty', 'fayasmohammed', 'mobileking']",[],https://twitter.com/rameshlaus/status/1441303561367814162,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1441289914893553665/pu/img/Dsd_2WsXFnuisjgM.jpg,,,,,,,[],,,,
511,1441302963415257095,1441302963415257095,2021-09-24 03:26:19 Eastern Daylight Time,2021-09-24,03:26:19,-400,907222348893388800,vodafoneukbiz,Vodafone Business UK,,iPhone 13 Pro. A total pro for business.​  Get more done with the most advanced Pro camera system and a huge leap in battery life. And a Super Retina XDR display.​  Buy now on Vodafone Business:  https://t.co/xD9XDHhcMJ,en,[],['https://vodafone.uk/iPhone13ProBusiness'],[],0,1,2,[],[],https://twitter.com/VodafoneUKBiz/status/1441302963415257095,False,,0,,,,,,,,[],,,,
512,1441302392104882178,1441302392104882178,2021-09-24 03:24:03 Eastern Daylight Time,2021-09-24,03:24:03,-400,907222348893388800,vodafoneukbiz,Vodafone Business UK,,iPhone 13. Your new superpower for business.​  Powerful A15 Bionic with the most advanced dual-camera system.  Buy now on Vodafone Business:  https://t.co/QktzZbkt69,en,[],['https://vodafone.uk/iPhone13Business'],[],0,1,2,[],[],https://twitter.com/VodafoneUKBiz/status/1441302392104882178,False,,0,,,,,,,,[],,,,
516,1441300541158551552,1441300541158551552,2021-09-24 03:16:41 Eastern Daylight Time,2021-09-24,03:16:41,-400,45778857,pudiharicharan,Haricharan Pudipeddi,,The most awaited iPhone 13 series  #iPhone13ProMax is unboxed by Megastar Mammukka.   @mammukka #Mammootty #FayasMohammed #Mobileking  https://t.co/ZkDHqqi5yU,en,"[{'screen_name': 'mammukka', 'name': 'mammootty', 'id': '42908132'}]",[],[],7,128,271,"['iphone13promax', 'mammootty', 'fayasmohammed', 'mobileking']",[],https://twitter.com/pudiharicharan/status/1441300541158551552,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1441289914893553665/pu/img/Dsd_2WsXFnuisjgM.jpg,,,,,,,[],,,,
523,1441299119906168832,1441299119906168832,2021-09-24 03:11:02 Eastern Daylight Time,2021-09-24,03:11:02,-400,34713362,business,Bloomberg,,Apple iPhone 13 tests whether aggressive carrier deals and new camera technology will spur upgrades  https://t.co/nFMPmYmiWo,en,[],['https://trib.al/9nMffyn'],[],2,4,23,[],[],https://twitter.com/business/status/1441299119906168832,False,,0,,,,,,,,[],,,,
526,1441298749452480512,1441292273975578627,2021-09-24 03:09:34 Eastern Daylight Time,2021-09-24,03:09:34,-400,481600084,bencsin,ben,,"@salmananjum27 I agree that the iPhone 13 Pro phones battery life are superb and better than other 120Hz Androids.  but i think the “adapting” isn’t so much like new tech breakthrough but just “the iPhone 13 Pros don’t turn on 120Hz often”  it’s why the 13 Pro UI, while slightly more fluid,",en,[],[],[],1,0,2,[],[],https://twitter.com/bencsin/status/1441298749452480512,False,,0,,,,,,,,"[{'screen_name': 'salmananjum27', 'name': 'Salman', 'id': '3912549377'}]",,,,
531,1441297702864576513,1441297702864576513,2021-09-24 03:05:25 Eastern Daylight Time,2021-09-24,03:05:25,-400,20678866,mennewsdesk,Manchester News MEN,,New iPhone 13 sold out at Amazon amid huge demand for new handset  https://t.co/3LXmmZgZSd,en,[],['https://www.manchestereveningnews.co.uk/whats-on/whats-on-news/new-iphone-13-sold-out-21662210'],[],0,0,0,[],[],https://twitter.com/MENnewsdesk/status/1441297702864576513,False,,0,,,,,,,,[],,,,
532,1441297381811650566,1441278148105031684,2021-09-24 03:04:08 Eastern Daylight Time,2021-09-24,03:04:08,-400,18186920,vodafoneau,Vodafone Australia,,@thegeekgg Nice one Jessie! Glad we found you a new plan with even better value 🙌 Enjoy your new iPhone 13 Pro Max.,en,[],[],[],0,0,1,[],[],https://twitter.com/VodafoneAU/status/1441297381811650566,False,,0,,,,,,,,"[{'screen_name': 'thegeekgg', 'name': 'Jessie James ✌️', 'id': '1581908569'}]",,,,
533,1441297188248698885,1441297188248698885,2021-09-24 03:03:22 Eastern Daylight Time,2021-09-24,03:03:22,-400,107547335,davidpapp,David Papp,,"Report: ProRes recording on Apple's new iPhone 13 Pro, 13 Pro Max models will tear through up to 6GB/minute  https://t.co/OxS22ufNbl  https://t.co/6lZV9vi5G6",en,[],['https://ift.tt/3zBpd8P'],['https://pbs.twimg.com/media/FACEJ2xVQAUKUJH.jpg'],0,0,0,[],[],https://twitter.com/DavidPapp/status/1441297188248698885,False,,1,https://pbs.twimg.com/media/FACEJ2xVQAUKUJH.jpg,,,,,,,[],,,,
535,1441296964088332292,1441296964088332292,2021-09-24 03:02:28 Eastern Daylight Time,2021-09-24,03:02:28,-400,170277278,curryspcworld,Currys PC World,,"The wait is over! Visit us at  https://t.co/McHugz8rYg to get the new iPhone 13 and iPhone 13 mini with an advanced 5G experience, longer battery life, and in five gorgeous new colors.  https://t.co/85yCxNQU0V",en,[],['https://bit.ly/3EKmUE9'],['https://pbs.twimg.com/media/FACDnfcUUAgyCzX.jpg'],4,0,4,[],[],https://twitter.com/curryspcworld/status/1441296964088332292,False,,1,https://pbs.twimg.com/media/FACDnfcUUAgyCzX.jpg,,,,,,,[],,,,
536,1441296844336730117,1441296844336730117,2021-09-24 03:02:00 Eastern Daylight Time,2021-09-24,03:02:00,-400,20678384,vodafoneuk,Vodafone UK,,iPhone 13 Pro. Even more Pro.  🤳Biggest Pro camera system upgrade ever  👁️ XDR display with ProMotion  🚀Superfast 5G  🔋Huge leap in battery life  Buy now  https://t.co/fA79M80hHx  on UK's unbeatable network for reliability as awarded by RootMetrics  https://t.co/0xmPrkFLKO,en,[],['http://vodafone.uk/iPhone13Pro'],[],12,4,16,[],[],https://twitter.com/VodafoneUK/status/1441296844336730117,False,,1,https://pbs.twimg.com/media/E_-tGwIVEAYw0aX.jpg,,,,,,,[],,,,
537,1441296796806836236,1441296796806836236,2021-09-24 03:01:49 Eastern Daylight Time,2021-09-24,03:01:49,-400,107547335,davidpapp,David Papp,,iPhone 13 ProRes Video Format Will Gobble Up 6GB Per Minute: Report  https://t.co/fT435hd4Hs  https://t.co/ZEqVMvuwZz,en,[],['https://ift.tt/3o1d3E0'],['https://pbs.twimg.com/media/FACDzEpUcAM8-HW.jpg'],0,0,0,[],[],https://twitter.com/DavidPapp/status/1441296796806836236,False,,1,https://pbs.twimg.com/media/FACDzEpUcAM8-HW.jpg,,,,,,,[],,,,
538,1441296763390939136,1441296763390939136,2021-09-24 03:01:41 Eastern Daylight Time,2021-09-24,03:01:41,-400,107547335,davidpapp,David Papp,,Apple's under unprecedented pressure as it prepares iPhone 13 launch     - CNET  https://t.co/UuzUYYR3VM,en,[],['https://ift.tt/3CI8PoV'],[],0,0,0,[],[],https://twitter.com/DavidPapp/status/1441296763390939136,False,,0,,,,,,,,[],,,,
539,1441296688321335296,1441296688321335296,2021-09-24 03:01:23 Eastern Daylight Time,2021-09-24,03:01:23,-400,107547335,davidpapp,David Papp,,iPhone 13 sells in stores tomorrow. Now could be your final chance for these killer trade-in deals     - CNET  https://t.co/2Sw5c880em,en,[],['https://ift.tt/3hX8neD'],[],0,0,0,[],[],https://twitter.com/DavidPapp/status/1441296688321335296,False,,0,,,,,,,,[],,,,
541,1441296555609362432,1441296555609362432,2021-09-24 03:00:51 Eastern Daylight Time,2021-09-24,03:00:51,-400,20542450,appleinsider,AppleInsider,,"Restoring iPhone 13, new iPad models from backup might result in Apple Music and widgets bugs  https://t.co/40b91U3TWI",en,[],['https://appleinsider.com/articles/21/09/24/restoring-iphone-13-new-ipad-models-from-backup-might-result-in-apple-music-and-widgets-bugs?utm_source=&utm_medium=&utm_campaign=RSS'],[],1,3,36,[],[],https://twitter.com/appleinsider/status/1441296555609362432,False,,0,,,,,,,,[],,,,
542,1441296409064460300,1441296409064460300,2021-09-24 03:00:16 Eastern Daylight Time,2021-09-24,03:00:16,-400,17833933,cpwtweets,Carphone Warehouse,,"The wait is over! Visit us at  https://t.co/zLGOQ234Cw to get the new iPhone 13 and iPhone 13 mini with an advanced 5G experience, longer battery life, and in five gorgeous new colors. 🤩  https://t.co/e5wfEifxRQ",en,[],['https://bit.ly/2XFrFxU'],['https://pbs.twimg.com/media/FACDcZOVEAsZpVy.jpg'],5,0,2,[],[],https://twitter.com/CPWTweets/status/1441296409064460300,False,,1,https://pbs.twimg.com/media/FACDcZOVEAsZpVy.jpg,,,,,,,[],,,,
543,1441296373589053443,1441296373589053443,2021-09-24 03:00:08 Eastern Daylight Time,2021-09-24,03:00:08,-400,5459482,pocketlint,Pocket-lint,,Apple iPhone 13 mini vs 13 vs 13 Pro vs 13 Pro Max: Which should you buy?  https://t.co/qo5MAYhGjU @brittaoboyle @apple  https://t.co/L6o1PQMWyP,en,"[{'screen_name': 'brittaoboyle', 'name': ""britta o'boyle"", 'id': '162128920'}, {'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",['https://www.pocket-lint.com/phones/buyers-guides/apple/158355-apple-iphone-13-mini-vs-13-vs-13-pro-max-differences-compared'],['https://pbs.twimg.com/media/FACDadzUYAcBQAq.jpg'],0,0,0,[],[],https://twitter.com/Pocketlint/status/1441296373589053443,False,,1,https://pbs.twimg.com/media/FACDadzUYAcBQAq.jpg,,,,,,,[],,,,
545,1441295825733251077,1441295825733251077,2021-09-24 02:57:57 Eastern Daylight Time,2021-09-24,02:57:57,-400,147463326,the_japan_news,The Japan News,,The new iPhone 13 goes on sale all across Japan.  https://t.co/TNlm8pTV4b  https://t.co/vxpQO6bDKJ,en,[],['https://the-japan-news.com/news/article/0007806783'],['https://pbs.twimg.com/media/FAB8sIMVcAEiTRG.jpg'],0,3,17,[],[],https://twitter.com/The_Japan_News/status/1441295825733251077,False,,1,https://pbs.twimg.com/media/FAB8sIMVcAEiTRG.jpg,,,,,,,[],,,,
550,1441293288602882059,1441293288602882059,2021-09-24 02:47:52 Eastern Daylight Time,2021-09-24,02:47:52,-400,3181372676,newsbytesapp,NewsBytes,,"Apple's latest flagship iPhone 13 series, comprising the iPhone 13 mini, iPhone 13, iPhone 13 Pro &amp; iPhone 13 Pro Max, is now available in India. They carry a starting price-tag of Rs. 69,900, Rs. 79,900, Rs. 1,19,900 &amp; Rs. 1,29,900, respectively. #iPhone   https://t.co/v5DbtKmqDJ",en,[],['https://www.newsbytesapp.com/news/science/iphone-13-pro-max-mini-s-sale-in-india/story'],[],0,1,1,['iphone'],[],https://twitter.com/NewsBytesApp/status/1441293288602882059,False,,0,,,,,,,,[],,,,
